alias,display_phone,distance,id,image_url,is_closed,name,phone,price,rating,review_count,transactions,url,latitude,longitude,address1,address2,address3,city,country,display_address,state,zip_code,Restaurant Category
juiceland-houston-2,(832) 487-9914,3758.4182085763973,pbOcJk2JgoiZdbmbW4iG9w,https://s3-media2.fl.yelpcdn.com/bphoto/uM8BzbuCj5c9wpY3YUe5GQ/o.jpg,False,JuiceLand,+18324879914,$$,4.5,59,[],https://www.yelp.com/biz/juiceland-houston-2?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.74362,-95.39578,1340 Westheimer Rd,Ste D,,Houston,US,"['1340 Westheimer Rd', 'Ste D', 'Houston, TX 77006']",TX,77006,Juice Bars & Smoothies
salata-houston-26,(713) 522-6400,4730.0991785039405,AqkHy8rylXfisYdabFQE_g,https://s3-media4.fl.yelpcdn.com/bphoto/ZPb3fX9NcepKTFokcovfgA/o.jpg,False,Salata,+17135226400,$$,4.0,56,[],https://www.yelp.com/biz/salata-houston-26?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7532544285059,-95.3997125476599,1440 W Gray St,,,Houston,US,"['1440 W Gray St', 'Houston, TX 77019']",TX,77019,Salad
brasil-houston,(713) 528-1993,4265.950812709119,fxl--KqRrFfbpU0oBMMxBQ,https://s3-media3.fl.yelpcdn.com/bphoto/9F0G8Fcu1l2P7iwJBHcu9Q/o.jpg,False,Brasil,+17135281993,$$,3.0,1152,[],https://www.yelp.com/biz/brasil-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.74255,-95.40225,2604 Dunlavy St,,,Houston,US,"['2604 Dunlavy St', 'Houston, TX 77006']",TX,77006,Breakfast & Brunch
la-crawfish-houston-12,(832) 804-6901,4829.831082289215,GJh5c4lzRM9lQf7e4l7Szg,https://s3-media1.fl.yelpcdn.com/bphoto/k2V9Oah-0nEjm_jNuUtuZA/o.jpg,False,LA Crawfish,+18328046901,,3.0,54,[],https://www.yelp.com/biz/la-crawfish-houston-12?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.712069,-95.314968,3331 Telephone Rd,Ste C,,Houston,US,"['3331 Telephone Rd', 'Ste C', 'Houston, TX 77023']",TX,77023,Cajun/Creole
polanquito-houston-2,(713) 485-4047,6329.377100015081,NvvtXXHaURTxlQDLueNmdw,https://s3-media3.fl.yelpcdn.com/bphoto/FOI1W4h1q5_DeAwdqNjImQ/o.jpg,False,Polanquito,+17134854047,$$,4.5,117,[],https://www.yelp.com/biz/polanquito-houston-2?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.76628,-95.40922,404 Shepherd Dr,,,Houston,US,"['404 Shepherd Dr', 'Houston, TX 77007']",TX,77007,Mexican
godos-bakery-and-restaurant-houston,(713) 797-0670,4915.903030846727,AydWLEHpKseQndx8ZNxObw,https://s3-media2.fl.yelpcdn.com/bphoto/nCYN6RmrvVgV2emo76Y1bg/o.jpg,False,Godo's Bakery & Restaurant,+17137970670,$,3.0,65,[],https://www.yelp.com/biz/godos-bakery-and-restaurant-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.6981326,-95.4011762,7235 Fannin St,,,Houston,US,"['7235 Fannin St', 'Houston, TX 77030']",TX,77030,Filipino
salata-houston-8,(832) 426-4079,4263.9330049319815,dVrrTZihDnEse-udFPEL6Q,https://s3-media4.fl.yelpcdn.com/bphoto/0tAV50IiFZCmKalA6IePOw/o.jpg,False,Salata,+18324264079,$$,3.5,52,[],https://www.yelp.com/biz/salata-houston-8?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7094498,-95.4013855,6620 Fannin St,,,Houston,US,"['6620 Fannin St', 'Houston, TX 77030']",TX,77030,Salad
eugene-s-gulf-coast-cuisine-houston,(713) 807-8883,5005.638323472563,a51UNsvMp1yoIjPJC9D6bQ,https://s3-media1.fl.yelpcdn.com/bphoto/f-yi-OWkNlhiZfhvo07Btw/o.jpg,False,Eugene’s Gulf Coast Cuisine,+17138078883,$$,3.5,339,[],https://www.yelp.com/biz/eugene-s-gulf-coast-cuisine-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.74807,-95.40767,1985 Welch St,,,Houston,US,"['1985 Welch St', 'Houston, TX 77019']",TX,77019,Steakhouses
pyburns-farm-fresh-foods-houston-3,(713) 747-4544,4477.475302840764,NZbmmMrMwYOrG49dwepkiQ,https://s3-media1.fl.yelpcdn.com/bphoto/L-Nbh62YB4-roIHdw0aXjA/o.jpg,False,Pyburn's Farm Fresh Foods,+17137474544,$$,4.0,20,[],https://www.yelp.com/biz/pyburns-farm-fresh-foods-houston-3?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.686554,-95.363161,7125 Scott St,,,Houston,US,"['7125 Scott St', 'Houston, TX 77021']",TX,77021,Grocery
perry-s-steakhouse-and-grille-river-oaks-houston-2,(346) 293-8400,5309.744912645338,LEf52qYr6uPHL5YLy7oDuA,https://s3-media1.fl.yelpcdn.com/bphoto/qW9DibXOJmU_FEwEa9EbbQ/o.jpg,False,Perry’s Steakhouse & Grille - River Oaks,+13462938400,,4.0,68,[],https://www.yelp.com/biz/perry-s-steakhouse-and-grille-river-oaks-houston-2?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.75278,-95.40821,1997 W Gray St,,,Houston,US,"['1997 W Gray St', 'Houston, TX 77019']",TX,77019,Steakhouses
los-perros-houston,(713) 391-7710,6312.313415526816,1HKDmC2ek9YzDSLp4iIcsQ,https://s3-media2.fl.yelpcdn.com/bphoto/3KIikhAsGvgXwTwMCvncRg/o.jpg,False,Los Perros,+17133917710,$,4.0,70,"['delivery', 'pickup']",https://www.yelp.com/biz/los-perros-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7705,-95.40374,4216 Washington Ave,,,Houston,US,"['4216 Washington Ave', 'Houston, TX 77007']",TX,77007,Food Trucks
star-pizza-houston-5,(713) 869-1241,5831.677850047661,l1NGQUnr-SgsaHf1AAI3mg,https://s3-media4.fl.yelpcdn.com/bphoto/xRjvKEJQKdgbdVxJsbRGng/o.jpg,False,Star Pizza,+17138691241,$$,3.5,437,"['delivery', 'pickup']",https://www.yelp.com/biz/star-pizza-houston-5?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7700571,-95.3961846,77 Harvard St,,,Houston,US,"['77 Harvard St', 'Houston, TX 77007']",TX,77007,Pizza
freebirds-world-burrito-houston-10,(713) 524-0621,4937.841015643118,rI9rtaNP1saC7naNL4Kb6w,https://s3-media3.fl.yelpcdn.com/bphoto/S07z0nGozipvk2XlONvIbw/o.jpg,False,Freebirds World Burrito,+17135240621,$,3.5,202,"['pickup', 'delivery']",https://www.yelp.com/biz/freebirds-world-burrito-houston-10?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7328068728171,-95.4126843810082,3745 Greenbriar St,,,Houston,US,"['3745 Greenbriar St', 'Houston, TX 77098']",TX,77098,Mexican
texas-halal-bbq-state-houston,(346) 304-2765,3943.3469950184694,kSUjsN2kKnqMXdfRhX-5GA,https://s3-media1.fl.yelpcdn.com/bphoto/GVbR2ZY9Ukf5u7x3dZ9ZgQ/o.jpg,False,Texas Halal BBQ State,+13463042765,,4.5,2,[],https://www.yelp.com/biz/texas-halal-bbq-state-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.698423,-95.386491,2802 Old Spanish Trl,,,Houston,US,"['2802 Old Spanish Trl', 'Houston, TX 77054']",TX,77054,Food Trucks
the-lexington-grille-houston,(713) 524-9877,4649.0078400158345,GnP1zV2kD5Fg3qKta84JzA,https://s3-media3.fl.yelpcdn.com/bphoto/0nOM535SCgPQ1i3dA6loeA/o.jpg,False,The Lexington Grille,+17135249877,$$$,4.0,79,[],https://www.yelp.com/biz/the-lexington-grille-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.73144,-95.40985,2005 Lexington St,,,Houston,US,"['2005 Lexington St', 'Houston, TX 77098']",TX,77098,American (Traditional)
navy-seafood-houston-2,(713) 741-0620,1108.735804331648,Q30OP4eKb019LUuPZFYdYg,https://s3-media1.fl.yelpcdn.com/bphoto/EzjiIiLYw4Uw2ip6cu5QVg/o.jpg,False,Navy Seafood,+17137410620,$,3.5,12,[],https://www.yelp.com/biz/navy-seafood-houston-2?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7246745,-95.3507339,3502 Scott St,,,Houston,US,"['3502 Scott St', 'Houston, TX 77004']",TX,77004,Chinese
pappas-bar-b-q-houston-6,(713) 440-0025,4967.073056855354,tY-mp3UFXGnUnbV73Yh4Gg,https://s3-media1.fl.yelpcdn.com/bphoto/mW0HaMbM1xMMAFJ-jYSXUg/o.jpg,False,Pappa's Bar B Q,+17134400025,$$,3.5,9,[],https://www.yelp.com/biz/pappas-bar-b-q-houston-6?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.68234,-95.36651,3850 Lydia St,,,Houston,US,"['3850 Lydia St', 'Houston, TX 77021']",TX,77021,Barbeque
ostioneria-michoacan-houston-5,(713) 921-1800,4587.071232764511,aiEm5ejB_s4quPuBrJGCHQ,https://s3-media1.fl.yelpcdn.com/bphoto/y5a0xNQA_gABFUv8IAuDag/o.jpg,False,Ostioneria Michoacan,+17139211800,$$,2.5,25,[],https://www.yelp.com/biz/ostioneria-michoacan-houston-5?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.71631,-95.31567,5819 Gulf Fwy,,,Houston,US,"['5819 Gulf Fwy', 'Houston, TX 77023']",TX,77023,Mexican
azuza-houston-2,(346) 335-7848,6224.706396284286,fqFL2ThV2r1TMDvNmATt2g,https://s3-media3.fl.yelpcdn.com/bphoto/D2Q_PhIy_3ynzUZzDR06rg/o.jpg,False,Azuza,+13463357848,,3.5,14,[],https://www.yelp.com/biz/azuza-houston-2?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.76999,-95.403,4115 Washington Ave,,,Houston,US,"['4115 Washington Ave', 'Houston, TX 77007']",TX,77007,Mediterranean
chipotle-mexican-grill-houston-17,(713) 792-9390,4225.605430795785,Z5augrU1lSFCuzy_Ykimrg,https://s3-media4.fl.yelpcdn.com/bphoto/2puClXIXdiYLpe_5wZc8TQ/o.jpg,False,Chipotle Mexican Grill,+17137929390,$,3.5,90,[],https://www.yelp.com/biz/chipotle-mexican-grill-houston-17?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7097629834049,-95.4011230030584,6600 Fannin St,Spc A,,Houston,US,"['6600 Fannin St', 'Spc A', 'Houston, TX 77030']",TX,77030,Mexican
erics-restaurant-houston,(713) 743-2512,2198.18254459288,LSbOEV8euYmJ083K3UvDJw,https://s3-media2.fl.yelpcdn.com/bphoto/TcmTQCQ3wdPe6SfdoLbKUA/o.jpg,False,Eric's Restaurant,+17137432512,$$,3.5,54,[],https://www.yelp.com/biz/erics-restaurant-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7191743208999,-95.3410169961714,4800 Calhoun St,,Hilton - University of Houston,Houston,US,"['4800 Calhoun St', 'Hilton - University of Houston', 'Houston, TX 77004']",TX,77004,American (Traditional)
chipotle-mexican-grill-houston-26,(713) 231-1353,2569.7289875911997,UThtqdUOzDdNeAQUl0cvqg,https://s3-media3.fl.yelpcdn.com/bphoto/G3Bol3IADsjgtxR-i_Bqvw/o.jpg,False,Chipotle Mexican Grill,+17132311353,$,2.5,103,[],https://www.yelp.com/biz/chipotle-mexican-grill-houston-26?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7463154099596,-95.3762862434207,2625 Lousiana St,Ste K,,Houston,US,"['2625 Lousiana St', 'Ste K', 'Houston, TX 77006']",TX,77006,Mexican
bambolinos-italian-kitchen-houston,(713) 524-3305,3951.06691614795,26GmdvSju7wdYJNRMw_rRg,https://s3-media3.fl.yelpcdn.com/bphoto/U6O4UUWUsl88CCIOgrX87w/o.jpg,False,Bambolino's Italian Kitchen,+17135243305,$,3.5,111,[],https://www.yelp.com/biz/bambolinos-italian-kitchen-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.74255,-95.3987,1525 Westheimer Rd,,,Houston,US,"['1525 Westheimer Rd', 'Houston, TX 77006']",TX,77006,Italian
monterrey-taqueria-and-bar-houston,(713) 923-8898,3709.0365016404444,eoweqWdk0err1SqZMRmXFw,https://s3-media1.fl.yelpcdn.com/bphoto/uc17V7_5Nxu6wMkEdrsTAQ/o.jpg,False,Monterrey Taqueria & Bar,+17139238898,$,3.5,34,[],https://www.yelp.com/biz/monterrey-taqueria-and-bar-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.72498,-95.32351,1713 Telephone Rd,,,Houston,US,"['1713 Telephone Rd', 'Houston, TX 77023']",TX,77023,Mexican
taqueria-elena-houston,(832) 388-2655,4603.415171839691,HCjxUPWJcyrragC7kLdglQ,https://s3-media1.fl.yelpcdn.com/bphoto/nqEgOUfKMVFuRYZQwM4kdw/o.jpg,False,Taqueria Elena,+18323882655,$,4.5,21,[],https://www.yelp.com/biz/taqueria-elena-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7167472839355,-95.3157730102539,2200 S Wayside Dr,,,Houston,US,"['2200 S Wayside Dr', 'Houston, TX 77023']",TX,77023,Food Trucks
potbelly-sandwich-shop-houston-9,(713) 469-4718,2604.0945810444346,D_XltPAymjTFePxdtFf_lA,https://s3-media3.fl.yelpcdn.com/bphoto/2eE5v2nvmlLniJ8jM-2IZQ/o.jpg,False,Potbelly Sandwich Shop,+17134694718,$,3.5,47,"['pickup', 'delivery']",https://www.yelp.com/biz/potbelly-sandwich-shop-houston-9?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.74647,-95.376668,2625 Louisiana St,,,Houston,US,"['2625 Louisiana St', 'Houston, TX 77006']",TX,77006,Sandwiches
snap-kitchen-houston-11,(713) 520-0350,3011.770583671218,dsietog9JTJAvJOjnZTKzw,https://s3-media2.fl.yelpcdn.com/bphoto/PZoIuSZAi-tTj6TJ7lSpDQ/o.jpg,False,Snap Kitchen,+17135200350,$$,3.5,51,"['pickup', 'delivery']",https://www.yelp.com/biz/snap-kitchen-houston-11?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.736804203423,-95.391004819461,4005 Montrose Blvd,,,Houston,US,"['4005 Montrose Blvd', 'Houston, TX 77006']",TX,77006,Gluten-Free
abu-omar-halal-houston-6,,2499.6611643532697,KGFXNJLKn3drxj9dOMc3rw,https://s3-media2.fl.yelpcdn.com/bphoto/2yEtfpjfmGpvfEqbZO6S7Q/o.jpg,False,Abu Omar Halal,,,5.0,1,[],https://www.yelp.com/biz/abu-omar-halal-houston-6?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7190841008694,-95.3377052396536,4835 Calhoun Rd,,,Houston,US,"['4835 Calhoun Rd', 'Houston, TX 77004']",TX,77004,Halal
tasty-sandwich-houston,(832) 823-8483,3912.425625018152,2S-VrL2RPSrVawT2viIBJA,https://s3-media3.fl.yelpcdn.com/bphoto/u2CmQmhAabNHcqHJ3bgdEQ/o.jpg,False,Tasty Sandwich,+18328238483,$$,4.0,23,[],https://www.yelp.com/biz/tasty-sandwich-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.6986720398554,-95.3863397240639,2802 Old Spanish Trl,,,Houston,US,"['2802 Old Spanish Trl', 'Houston, TX 77054']",TX,77054,Food Trucks
louisiana-famous-fried-chicken-houston-8,(832) 581-2728,2803.2561397802247,vgQlUTkLFmXkaHWudRLJZw,https://s3-media4.fl.yelpcdn.com/bphoto/_-TdmZC4PzdOEI5DelUnvw/o.jpg,False,Louisiana Famous Fried Chicken,+18325812728,$,3.0,33,"['pickup', 'delivery']",https://www.yelp.com/biz/louisiana-famous-fried-chicken-houston-8?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7016944885254,-95.3645477294922,3602 Old Spanish Trl,Ste C,,Houston,US,"['3602 Old Spanish Trl', 'Ste C', 'Houston, TX 77021']",TX,77021,Cajun/Creole
burger-king-houston-10,,1098.1405624998959,fXgXAf74atvmIds3fbjGaQ,https://s3-media4.fl.yelpcdn.com/bphoto/MMXgm3nk-rKfG6KuTH-e4A/o.jpg,False,Burger King,,$,1.5,23,['delivery'],https://www.yelp.com/biz/burger-king-houston-10?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.72155,-95.352334,3730 Scott Street,,,Houston,US,"['3730 Scott Street', 'Houston, TX 77004']",TX,77004,Burgers
cliffs-grill-houston-2,(713) 383-0900,4279.298969480286,NDWxZuCFsM6isNjTw1stnA,https://s3-media4.fl.yelpcdn.com/bphoto/vOc71ga7jNFS_tjtdgOjEQ/o.jpg,False,Cliff's Grill,+17133830900,$,3.5,81,['pickup'],https://www.yelp.com/biz/cliffs-grill-houston-2?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7098359,-95.4020036,6605 Main St,,,Houston,US,"['6605 Main St', 'Houston, TX 77030']",TX,77030,Burgers
angeloz-houston,(713) 667-3400,6224.391558680656,7SSl0x7FVx1AJf4jdTm1yw,https://s3-media2.fl.yelpcdn.com/bphoto/pFbMBMQrE6GJMINWnY3jiw/o.jpg,False,Angelo'z,+17136673400,$,4.0,105,"['pickup', 'delivery']",https://www.yelp.com/biz/angeloz-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.691598,-95.412117,8057 Kirby Dr,Ste G,,Houston,US,"['8057 Kirby Dr', 'Ste G', 'Houston, TX 77054']",TX,77054,Delis
flo-paris-houston-7,(713) 348-2279,3877.792480429112,t70h3mQe5l33aXol69z9wg,https://s3-media4.fl.yelpcdn.com/bphoto/Ai3uLzuJzc9kYmK2rHDC4g/o.jpg,False,Flo Paris,+17133482279,,2.5,13,[],https://www.yelp.com/biz/flo-paris-houston-7?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.717843,-95.400822,6100 S Main St,Bldg 61,,Houston,US,"['6100 S Main St', 'Bldg 61', 'Houston, TX 77005']",TX,77005,Cafes
north-colleges-servery-houston,(713) 348-2673,3394.1973983565867,VjAea4WVoH2IA_HuZLt1Dw,https://s3-media2.fl.yelpcdn.com/bphoto/edmOPlP7M4moLd-Tzam6ow/o.jpg,False,North Colleges Servery,+17133482673,$,3.5,3,[],https://www.yelp.com/biz/north-colleges-servery-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7205936,-95.39392,6100 Main St,,Rice University,Houston,US,"['6100 Main St', 'Rice University', 'Houston, TX 77005']",TX,77005,Diners
el-pueblito-place-houston,(713) 520-6635,3632.189380560442,z23QUl8-OGhiF5B2tJBeYA,https://s3-media2.fl.yelpcdn.com/bphoto/AU9VwafCHVapHFZEizVkTA/o.jpg,False,El Pueblito Place,+17135206635,$$,3.0,266,['pickup'],https://www.yelp.com/biz/el-pueblito-place-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.734281,-95.398634,1423 Richmond Ave,,,Houston,US,"['1423 Richmond Ave', 'Houston, TX 77006']",TX,77006,Mexican
picnic-houston,(713) 524-0201,4288.179074973234,Z8i8UbqFpdXS4y9JxpLurg,https://s3-media4.fl.yelpcdn.com/bphoto/q2Y18oghguLPbAT8Iw7YkA/o.jpg,False,Picnic,+17135240201,$,4.0,74,[],https://www.yelp.com/biz/picnic-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7258701452599,-95.4064101879881,1928 Bissonnet St,,,Houston,US,"['1928 Bissonnet St', 'Houston, TX 77005']",TX,77005,Bakeries
golden-krust-caribbean-bakery-and-grill-houston-2,(346) 330-9225,6493.907945330188,1UfNhCRFfLTilt8D4MTzfw,https://s3-media1.fl.yelpcdn.com/bphoto/0p4yjAS-B1AVcDjKZzXMgQ/o.jpg,False,Golden Krust Caribbean Bakery & Grill,+13463309225,$$,3.5,71,"['pickup', 'delivery']",https://www.yelp.com/biz/golden-krust-caribbean-bakery-and-grill-houston-2?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.689864,-95.4127701,8236 Kirby Dr,Ste 190,,Houston,US,"['8236 Kirby Dr', 'Ste 190', 'Houston, TX 77054']",TX,77054,Caribbean
brasserie-19-houston,(713) 524-1919,5275.412158475252,x2eS2SU9BoVeA9NTXt9sCg,https://s3-media1.fl.yelpcdn.com/bphoto/yXtmh7vsnY6B_sb_ZsugLQ/o.jpg,False,Brasserie 19,+17135241919,$$$,3.5,571,[],https://www.yelp.com/biz/brasserie-19-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7531949,-95.40723,1962 W Gray St,,,Houston,US,"['1962 W Gray St', 'Houston, TX 77019']",TX,77019,French
laurenzos-restaurant-houston,(713) 880-5111,6439.964602390194,pBkiFRHTm9e9z5TOjheyWw,https://s3-media2.fl.yelpcdn.com/bphoto/9y4l7tblfmoscr-4bredPA/o.jpg,False,Laurenzo's Restaurant,+17138805111,$$,3.5,433,"['pickup', 'delivery']",https://www.yelp.com/biz/laurenzos-restaurant-houston?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.77069,-95.40562,4412 Washington Ave,,,Houston,US,"['4412 Washington Ave', 'Houston, TX 77007']",TX,77007,American (New)
whataburger-houston-2,(713) 529-0216,4768.645745530644,-DBoKYb9BFz_KeEMyC3iqA,https://s3-media2.fl.yelpcdn.com/bphoto/JsfqHlNRs3GM-PZzS_5ENw/o.jpg,False,Whataburger,+17135290216,$,3.0,102,[],https://www.yelp.com/biz/whataburger-houston-2?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.7328628569654,-95.4109062,3712 S Shepherd Dr,,,Houston,US,"['3712 S Shepherd Dr', 'Houston, TX 77098']",TX,77098,Burgers
liberty-taco-houston-3,(832) 520-2626,6034.7207758996055,74pgcjtx2UCmB7xRji5uaA,https://s3-media3.fl.yelpcdn.com/bphoto/QYwetao0KByogYCjSYIiFw/o.jpg,False,Liberty Taco,+18325202626,$,3.5,21,[],https://www.yelp.com/biz/liberty-taco-houston-3?adjust_creative=rdN-s-nQF_WY7ZOW77h2VQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=rdN-s-nQF_WY7ZOW77h2VQ,29.69414,-95.41223,1333 Old Spanish Trl,Ste 100-A,,Houston,US,"['1333 Old Spanish Trl', 'Ste 100-A', 'Houston, TX 77054']",TX,77054,Mexican
